address	size	op	xrefs	successors	text
0x1650	1	JR	0x164D	0x1654	1650: c3        JR      $1654
0x1651	2	ORI	0x164D	0x1653	1651: 17 02     ORI     A,$02
0x1653	1	JR	0x1651	0x1664	1653: d0        JR      $1664
0x1654	3	OFFIW	0x1650	0x1657 0x1658	1654: 55 23 80  OFFIW   VV:23,$80
0x1657	1	JR	0x1654	0x165F	1657: c7        JR      $165F
0x1658	3	ONIW	0x1654	0x165B 0x165C	1658: 45 23 02  ONIW    VV:23,$02
0x165B	1	JR	0x1658	0x1661	165b: c5        JR      $1661
0x165C	2	ORI	0x1658	0x165E	165c: 17 01     ORI     A,$01
0x165E	1	JR	0x165C	0x1661	165e: c2        JR      $1661
0x165F	2	ORI	0x1657	0x1661	165f: 17 03     ORI     A,$03
0x1661	3	ONIW	0x165B 0x165E 0x165F	0x1664 0x1666	1661: 45 23 04  ONIW    VV:23,$04
0x1664	2	ORI	0x1653 0x1661	0x1666	1664: 17 04     ORI     A,$04
0x1666	3	OFFIW	0x1661 0x1664	0x1669 0x166B	1666: 55 24 08  OFFIW   VV:24,$08
0x1669	2	ORI	0x1666	0x166B	1669: 17 40     ORI     A,$40
0x166B	3	OFFIW	0x1666 0x1669	0x166E 0x1670	166b: 55 23 10  OFFIW   VV:23,$10
0x166E	2	ORI	0x166B	0x1670	166e: 17 10  ORI     A,$10
0x1670	2	STAW	0x166B 0x166E	0x1672	1670: 63 a6     STAW    VV:A6
0x1672	2	LDAW	0x1670	0x1674	1672: 01 a4     LDAW    VV:A4
0x1674	2	STAW	0x1672	0x1676	1674: 63 a5     STAW    VV:A5
0x1676	1	RET	0x1674		1676: b8        RET
0x1677	3	ONIW	0x1551 0x1560 0x157C 0x1587 0x1597 0x15A2 0x15B2 0x15C4 0x15CF 0x15E6 0x15F6 0x1601 0x160C	0x167A 0x167B	1677: 45 17 80  ONIW    VV:17,$80
0x167A	1	JR	0x1677	0x1691	167a: d6        JR      $1691
0x167B	3	ONIW	0x1677	0x167E 0x167F	167b: 45 17 40  ONIW    VV:17,$40
0x167E	1	RETS	0x167B		167e: b9        RETS
0x167F	3	ORIW	0x167B	0x1682	167f: 15 2c 40  ORIW    VV:2C,$40
0x1682	2	LDAW	0x167F	0x1684	1682: 01 1b     LDAW    VV:1B
0x1684	2	ANI	0x1682	0x1686	1684: 07 fc     ANI     A,$FC
0x1686	3	ANIW	0x1684	0x1689	1686: 05 a6 fc  ANIW    VV:A6,$FC
0x1689	3	EQAW	0x1686	0x168C 0x168D	1689: 74 f8 a6  EQAW    VV:A6
0x168C	1	RETS	0x1689		168c: b9        RETS
0x168D	1	MOV	0x1689	0x168E	168d: 1d        MOV     E,A
0x168E	2	MVI	0x168D	0x1690	168e: 6b 80     MVI     C,$80
0x1690	1	RET	0x168E		1690: b8        RET
0x1691	2	MVI	0x11C8 0x11DB 0x11EA 0x167A	0x1693	1691: 6b 00     MVI     C,$00
0x1693	3	CALL	0x1691	0x1696 0x16A2	1693: 40 a2 16  CALL    $16A2
0x1696	1	RET	0x1693		1696: b8        RET
0x16A2	3	ONIW	0x1693	0x16A5 0x16A6	16a2: 45 04 80  ONIW    VV:04,$80
0x16A5	1	RETS	0x16A2		16a5: b9        RETS
0x16A6	3	ONIW	0x16A2	0x16A9 0x16AA	16a6: 45 04 60  ONIW    VV:04,$60
0x16A9	1	JR	0x16A6	0x16C4	16a9: da        JR      $16C4
0x16AA	3	ONIW	0x16A6	0x16AD 0x16AE	16aa: 45 04 40  ONIW    VV:04,$40
0x16AD	1	JR	0x16AA	0x16BB	16ad: cd        JR      $16BB
0x16AE	2	MVI	0x16AA	0x16B0	16ae: 69 80     MVI     A,$80
0x16B0	2	MVI	0x16AE	0x16B2	16b0: 6a 00     MVI     B,$00
0x16B2	3	OFFIW	0x16B0	0x16B5 0x16B7	16b2: 55 04 10  OFFIW   VV:04,$10
0x16B5	2	MVI	0x16B2	0x16B7	16b5: 6a 80     MVI     B,$80
0x16B7	3	CALL	0x16B2 0x16B5	0x16BA 0x16FE	16b7: 40 fe 16  CALL    $16FE
0x16BA	1	RET	0x16B7		16ba: b8        RET
0x16BB	2	MVI	0x16AD	0x16BD	16bb: 69 81     MVI     A,$81
0x16BD	2	MVI	0x16BB	0x16BF	16bd: 6a 00     MVI     B,$00
0x16BF	3	CALL	0x16BD	0x16C2 0x16FE	16bf: 40 fe 16  CALL    $16FE
0x16C2	1	RET	0x16BF		16c2: b8        RET
0x16C4	3	ONIW	0x16A9	0x16C7 0x16C9	16c4: 45 04 08  ONIW    VV:04,$08
0x16C7	2	MVI	0x16C4	0x16C9	16c7: 69 80     MVI     A,$80
0x16C9	2	MVI	0x16C4 0x16C7	0x16CB	16c9: 69 82     MVI     A,$82
0x16CB	3	CALL	0x16C9	0x16CE 0x16FE	16cb: 40 fe 16  CALL    $16FE
0x16CE	1	RET	0x16CB		16ce: b8        RET
0x16FE	3	OFFI	0x16B7 0x16BF 0x16CB	0x1701 0x1702	16fe: 74 5b 80  OFFI    C,$80
0x1701	1	RETS	0x16FE		1701: b9        RETS
0x1702	1	CALT	0x16FE	0x00B4 0x1703	1702: 9a        CALT    ($00B4)
0x1703	3	LXI	0x1702	0x1706	1703: 34 00 80  LXI     HL,$8000
0x1706	1	MOV	0x1703	0x1707	1706: 0a     MOV     A,B
0x1707	1	STAX	0x1706	0x1708	1707: 3b     STAX    (HL)
0x1708	1	LDAX	0x1707	0x1709	1708: 2d     LDAX    (HL+)
0x1709	2	NEI	0x1708	0x170B 0x170C	1709: 67 00     NEI     A,$00
0x170B	1	RETS	0x1709		170b: b9        RETS
0x170C	2	NEI	0x1709	0x170E 0x170F	170c: 67 ff     NEI     A,$FF
0x170E	1	RETS	0x170C		170e: b9        RETS
0x170F	1	MOV	0x170C	0x1710	170f: 1d        MOV     E,A
0x1710	3	ANI	0x170F	0x1713	1710: 74 0d c0  ANI     E,$C0
0x1713	2	ANI	0x1710	0x1715	1713: 07 3f     ANI     A,$3F
0x1715	1	DCR	0x1713	0x1716 0x1717	1715: 51        DCR     A
0x1716	1	MOV	0x1715	0x1717	1716: 1a        MOV     B,A
0x1717	1	DMOV	0x1715 0x1716	0x1718	1717: a7        DMOV    EA,HL
0x1718	1	DMOV	0x1717 0x173A	0x1719	1718: b7        DMOV    HL,EA
0x1719	1	LDAX	0x1718	0x171A	1719: 2d        LDAX    (HL+)
0x171A	3	EQAW	0x1719	0x171D 0x171E	171a: 74 f8 a5  EQAW    VV:A5
0x171D	1	JR	0x171A	0x1729	171d: cb        JR      $1729
0x171E	1	LDAX	0x171A	0x171F	171e: 2d        LDAX    (HL+)
0x171F	2	ANI	0x171E	0x1721	171f: 07 7f     ANI     A,$7F
0x1721	3	EQAW	0x171F	0x1724 0x1725	1721: 74 f8 a6  EQAW    VV:A6
0x1724	1	JR	0x1721	0x1729	1724: c4        JR      $1729
0x1725	1	DCX	0x1721	0x1726	1725: 33        DCX     HL
0x1726	1	LDAX	0x1725	0x1727	1726: 2b        LDAX    (HL)
0x1727	1	MOV	0x1726	0x1728	1727: 1d        MOV     E,A
0x1728	1	RET	0x1727		1728: b8        RET
0x1729	3	EQI	0x171D 0x1724	0x172C 0x172F	1729: 74 7d 40  EQI     E,$40
0x172C	3	LXI	0x1729	0x172F	172c: 34 0c 00  LXI     HL,$000C
0x172F	3	LXI	0x1729 0x172C	0x1732	172f: 34 0f 00  LXI     HL,$000F
0x1732	2	DADD	0x172F	0x1734	1732: 74 c7     DADD    EA,HL
0x1734	1	INR	0x1732	0x1735 0x1738	1734: 43        INR     C
0x1735	3	OFFI	0x1734	0x1738 0x1739	1735: 74 5b 80  OFFI    C,$80
0x1738	1	RETS	0x1734 0x1735		1738: b9     RETS
0x1739	1	DCR	0x1735	0x173A 0x173C	1739: 52     DCR     B
0x173A	2	JRE	0x1739	0x1718 0x173C	173a: 4f dc     JRE     $1718
0x173C	1	RETS	0x1739 0x173A		173c: b9        RETS
0x173D	1	DMOV	0x1B47 0x1BBE 0x758F	0x173E	173d: b6        DMOV    DE,EA
0x173E	2	LDEAX	0x173D	0x1740	173e: 48 84     LDEAX   (DE++)
0x1740	1	LDAX	0x173E	0x1741	1740: 2a        LDAX    (DE)
0x1741	3	ONIW	0x1740	0x1744 0x1746	1741: 45 a7 40  ONIW    VV:A7,$40
0x1744	2	MVI	0x1741	0x1746	1744: 69 00  MVI     A,$00
0x1746	1	MOV	0x1741 0x1744	0x1747	1746: 1f     MOV     L,A
0x1747	1	DMOV	0x1746	0x1748	1747: b6     DMOV    DE,EA
0x1748	2	DSLL	0x1747	0x174A	1748: 48 a4  DSLL    EA
0x174A	2	RLL	0x1748	0x174C	174a: 48 35  RLL     A
0x174C	2	DSLL	0x174A	0x174E	174c: 48 a4  DSLL    EA
0x174E	2	RLL	0x174C	0x1750	174e: 48 35  RLL     A
0x1750	2	DSLL	0x174E	0x1752	1750: 48 a4     DSLL    EA
0x1752	2	RLL	0x1750	0x1754	1752: 48 35     RLL     A
0x1754	1	MOV	0x1752	0x1755	1754: 1b        MOV     C,A
0x1755	1	MOV	0x1754	0x1756	1755: 0c        MOV     A,D
0x1756	3	OFFIW	0x1755	0x1759 0x175A	1756: 55 a7 40  OFFIW   VV:A7,$40
0x1759	1	MOV	0x1756	0x175A	1759: 0f        MOV     A,L
0x175A	1	MOV	0x1756 0x1759	0x175B	175a: 1e        MOV     H,A
0x175B	3	ANI	0x175A	0x175E	175b: 74 0c 1f  ANI     D,$1F
0x175E	3	ORI	0x175B	0x1761	175e: 74 1c 80  ORI     D,$80
0x1761	3	OFFIW	0x175E	0x1764 0x1765	1761: 55 a7 80  OFFIW   VV:A7,$80
0x1764	1	JR	0x1761	0x176B	1764: c6        JR      $176B
0x1765	1	MOV	0x1761	0x1766	1765: 0b        MOV     A,C
0x1766	3	ORAW	0x1765	0x1769	1766: 74 98 a8  ORAW    VV:A8
0x1769	1	CALT	0x1766	0x00B4 0x176A	1769: 9a           CALT    ($00B4)
0x176A	1	RET	0x1769		176a: b8           RET
0x176B	2	LDAW	0x1764	0x176D	176b: 01 a8        LDAW    VV:A8
0x176D	1	CALT	0x176B	0x00B4 0x176E	176d: 9a           CALT    ($00B4)
0x176E	1	MOV	0x176D	0x176F	176e: 0b           MOV     A,C
0x176F	4	MOV	0x176E	0x1773	176f: 70 79 00 80  MOV     ($8000),A
0x1773	1	RET	0x176F		1773: b8        RET
0x1774	2	ANI	0x1B2E 0x7575	0x1776	1774: 07 7f     ANI     A,$7F
0x1776	1	MOV	0x1774	0x1777	1776: 1d        MOV     E,A
0x1777	2	MVI	0x1776	0x1779	1777: 6c 00     MVI     D,$00
0x1779	3	ONIW	0x1777	0x177C 0x177E	1779: 45 04 80  ONIW    VV:04,$80
0x177C	2	JRE	0x1779	0x177E 0x17B1	177c: 4e 33     JRE     $17B1
0x177E	3	ONIW	0x1779 0x177C	0x1781 0x1783	177e: 45 04 60  ONIW    VV:04,$60
0x1781	2	JRE	0x177E	0x1783 0x17A3	1781: 4e 20     JRE     $17A3
0x1783	3	ONIW	0x177E 0x1781	0x1786 0x1787	1783: 45 04 40  ONIW    VV:04,$40
0x1786	1	JR	0x1783	0x1797	1786: d0        JR      $1797
0x1787	2	MVI	0x1783	0x1789	1787: 69 80     MVI     A,$80
0x1789	2	MVI	0x1787	0x178B	1789: 6a 00     MVI     B,$00
0x178B	3	OFFIW	0x1789	0x178E 0x1790	178b: 55 04 10  OFFIW   VV:04,$10
0x178E	2	MVI	0x178B	0x1790	178e: 6a 80     MVI     B,$80
0x1790	3	MVIW	0x178B 0x178E	0x1793	1790: 71 a7 80  MVIW    VV:A7,$80
0x1793	3	CALL	0x1790	0x1796 0x17F5	1793: 40 f5 17  CALL    $17F5
0x1796	1	RET	0x1793		1796: b8        RET
0x1797	2	MVI	0x1786	0x1799	1797: 69 81     MVI     A,$81
0x1799	2	MVI	0x1797	0x179B	1799: 6a 00     MVI     B,$00
0x179B	3	MVIW	0x1799	0x179E	179b: 71 a7 80  MVIW    VV:A7,$80
0x179E	3	CALL	0x179B	0x17A1 0x17F5	179e: 40 f5 17  CALL    $17F5
0x17A1	1	RET	0x179E		17a1: b8        RET
0x17A3	3	ONIW	0x1781	0x17A6 0x17A8	17a3: 45 04 08  ONIW    VV:04,$08
0x17A6	2	MVI	0x17A3	0x17A8	17a6: 69 80     MVI     A,$80
0x17A8	2	MVI	0x17A3 0x17A6	0x17AA	17a8: 69 82     MVI     A,$82
0x17AA	3	MVIW	0x17A8	0x17AD	17aa: 71 a7 00  MVIW    VV:A7,$00
0x17AD	3	CALL	0x17AA	0x17B0 0x17F5	17ad: 40 f5 17  CALL    $17F5
0x17B0	1	RET	0x17AD		17b0: b8        RET
0x17B1	3	ONIW	0x177C	0x17B4 0x17B6	17b1: 45 05 80  ONIW    VV:05,$80
0x17B4	2	JRE	0x17B1	0x17B6 0x17E9	17b4: 4e 33     JRE     $17E9
0x17B6	3	ONIW	0x17B1 0x17B4	0x17B9 0x17BB	17b6: 45 05 60  ONIW    VV:05,$60
0x17B9	2	JRE	0x17B6	0x17BB 0x17DB	17b9: 4e 20     JRE     $17DB
0x17BB	3	ONIW	0x17B6 0x17B9	0x17BE 0x17BF	17bb: 45 05 40  ONIW    VV:05,$40
0x17BE	1	JR	0x17BB	0x17CF	17be: d0        JR      $17CF
0x17BF	2	MVI	0x17BB	0x17C1	17bf: 69 00     MVI     A,$00
0x17C1	2	MVI	0x17BF	0x17C3	17c1: 6a 00     MVI     B,$00
0x17C3	3	OFFIW	0x17C1	0x17C6 0x17C8	17c3: 55 05 10  OFFIW   VV:05,$10
0x17C6	2	MVI	0x17C3	0x17C8	17c6: 6a 80     MVI     B,$80
0x17C8	3	MVIW	0x17C3 0x17C6	0x17CB	17c8: 71 a7 80  MVIW    VV:A7,$80
0x17CB	3	CALL	0x17C8	0x17CE 0x17F5	17cb: 40 f5 17  CALL    $17F5
0x17CE	1	RET	0x17CB		17ce: b8        RET
0x17CF	2	MVI	0x17BE	0x17D1	17cf: 69 01     MVI     A,$01
0x17D1	2	MVI	0x17CF	0x17D3	17d1: 6a 00     MVI     B,$00
0x17D3	3	MVIW	0x17D1	0x17D6	17d3: 71 a7 80  MVIW    VV:A7,$80
0x17D6	3	CALL	0x17D3	0x17D9 0x17F5	17d6: 40 f5 17  CALL    $17F5
0x17D9	1	RET	0x17D6		17d9: b8        RET
0x17DB	3	ONIW	0x17B9	0x17DE 0x17E0	17db: 45 05 08  ONIW    VV:05,$08
0x17DE	2	MVI	0x17DB	0x17E0	17de: 69 00     MVI     A,$00
0x17E0	2	MVI	0x17DB 0x17DE	0x17E2	17e0: 69 02     MVI     A,$02
0x17E2	3	MVIW	0x17E0	0x17E5	17e2: 71 a7 00  MVIW    VV:A7,$00
0x17E5	3	CALL	0x17E2	0x17E8 0x17F5	17e5: 40 f5 17  CALL    $17F5
0x17E8	1	RET	0x17E5		17e8: b8        RET
0x17E9	2	MVI	0x17B4	0x17EB	17e9: 69 40     MVI     A,$40
0x17EB	3	MVIW	0x17E9	0x17EE	17eb: 71 a7 00  MVIW    VV:A7,$00
0x17EE	3	CALL	0x17EB	0x17F1 0x17F5	17ee: 40 f5 17  CALL    $17F5
0x17F1	1	RET	0x17EE		17f1: b8        RET
0x17F5	3	OFFI	0x1793 0x179E 0x17AD 0x17CB 0x17D6 0x17E5 0x17EE	0x17F8 0x17F9	17f5: 74 5c 80  OFFI    D,$80
0x17F8	1	RETS	0x17F5		17f8: b9        RETS
0x17F9	1	CALT	0x17F5	0x00B4 0x17FA	17f9: 9a        CALT    ($00B4)
0x17FA	3	LXI	0x17F9	0x17FD	17fa: 34 00 80  LXI     HL,$8000
0x17FD	1	MOV	0x17FA	0x17FE	17fd: 0a     MOV     A,B
0x17FE	1	STAX	0x17FD	0x17FF	17fe: 3b     STAX    (HL)
0x17FF	1	LDAX	0x17FE	0x1800	17ff: 2d     LDAX    (HL+)
0x1800	2	NEI	0x17FF	0x1802 0x1803	1800: 67 00     NEI     A,$00
0x1802	1	RETS	0x1800		1802: b9        RETS
0x1803	2	NEI	0x1800	0x1805 0x1806	1803: 67 ff     NEI     A,$FF
0x1805	1	RETS	0x1803		1805: b9        RETS
0x1806	1	MOV	0x1803	0x1807	1806: 1b        MOV     C,A
0x1807	3	ANI	0x1806	0x180A	1807: 74 0b c0  ANI     C,$C0
0x180A	2	ANI	0x1807	0x180C	180a: 07 3f     ANI     A,$3F
0x180C	3	ANIW	0x180A	0x180F	180c: 05 a7 bf  ANIW    VV:A7,$BF
0x180F	3	NEI	0x180C	0x1812 0x1815	180f: 74 6b 40  NEI     C,$40
0x1812	3	ORIW	0x180F	0x1815	1812: 15 a7 40  ORIW    VV:A7,$40
0x1815	2	ADD	0x180F 0x1812	0x1817	1815: 60 44  ADD     D,A
0x1817	1	MOV	0x1815	0x1818	1817: 1a     MOV     B,A
0x1818	1	MOV	0x1817	0x1819	1818: 0d     MOV     A,E
0x1819	2	LTA	0x1818	0x181B 0x181C	1819: 60 bc  LTA     A,D
0x181B	1	RETS	0x1819		181b: b9        RETS
0x181C	2	ADD	0x1819	0x181E	181c: 60 c2     ADD     A,B
0x181E	2	SUB	0x181C	0x1820	181e: 60 e4     SUB     A,D
0x1820	1	MOV	0x181E	0x1821	1820: 1a        MOV     B,A
0x1821	3	EQI	0x1820	0x1824 0x1826	1821: 74 7b 40  EQI     C,$40
0x1824	2	MVI	0x1821	0x1826	1824: 69 0c  MVI     A,$0C
0x1826	2	MVI	0x1821 0x1824	0x1828	1826: 69 0f  MVI     A,$0F
0x1828	2	MUL	0x1826	0x182A	1828: 48 2e  MUL     B
0x182A	2	DADD	0x1828	0x182C	182a: 74 c7        DADD    EA,HL
0x182C	1	INX	0x182A	0x182D	182c: a8           INX     EA
0x182D	1	INX	0x182C	0x182E	182d: a8           INX     EA
0x182E	1	INX	0x182D	0x182F	182e: a8           INX     EA
0x182F	1	DMOV	0x182E	0x1830	182f: b7           DMOV    HL,EA
0x1830	4	MOV	0x182F	0x1834	1830: 70 69 02 f0  MOV     A,($F002)
0x1834	2	STAW	0x1830	0x1836	1834: 63 a8  STAW    VV:A8
0x1836	1	RET	0x1834		1836: b8     RET
0x1837	2	LDAW	0x2A16 0x2C0A 0x2CB6	0x1839	1837: 01 1f     LDAW    VV:1F
0x1839	1	PUSH	0x1837	0x183A	1839: b0        PUSH    VA
0x183A	2	LDAW	0x1839	0x183C	183a: 01 3a     LDAW    VV:3A
0x183C	2	STAW	0x183A	0x183E	183c: 63 1f     STAW    VV:1F
0x183E	3	CALL	0x183C	0x1841 0x1848	183e: 40 48 18  CALL    $1848
0x1841	1	POP	0x183E	0x1842	1841: a0        POP     VA
0x1842	2	STAW	0x1841	0x1844	1842: 63 1f     STAW    VV:1F
0x1844	1	RET	0x1842		1844: b8        RET
0x1845	3	CALL		0x1848 0x185C	1845: 40 5c 18  CALL    $185C
0x1848	1	MOV	0x183E 0x1845	0x1849	1848: 0a           MOV     A,B
0x1849	1	PUSH	0x1848	0x184A	1849: b1           PUSH    BC
0x184A	3	CALL	0x1849	0x184D 0x1B19	184a: 40 19 1b     CALL    $1B19
0x184D	4	LHLD	0x184A	0x1851	184d: 70 3f 95 ef  LHLD    $EF95
0x1851	1	DMOV	0x184D	0x1852	1851: a7        DMOV    EA,HL
0x1852	2	DON	0x1851	0x1854 0x1856	1852: 74 cf     DON     EA,HL
0x1854	2	JRE	0x1852	0x1856 0x185A	1854: 4e 04     JRE     $185A
0x1856	3	CALL	0x1852 0x1854	0x1859 0x187E	1856: 40 7e 18  CALL    $187E
0x1859	1	CALT	0x1856	0x00AA 0x185A	1859: 95        CALT    ($00AA)
0x185A	1	POP	0x1854 0x1859	0x185B	185a: a1        POP     BC
0x185B	1	RET	0x185A		185b: b8        RET
0x185C	3	LXI	0x122E 0x1845 0x40F3	0x185F	185c: 34 21 ef  LXI     HL,$EF21
0x185F	3	LXI	0x185C	0x1862	185f: 24 26 ef  LXI     DE,$EF26
0x1862	2	MVI	0x185F	0x1864	1862: 6b 04     MVI     C,$04
0x1864	1	BLOCK	0x1862	0x1865	1864: 31        BLOCK
0x1865	2	LDAW	0x1864	0x1867	1865: 01 9d     LDAW    VV:9D
0x1867	1	PUSH	0x1865	0x1868	1867: b1        PUSH    BC
0x1868	3	CALL	0x1867	0x0E66 0x186B	1868: 40 66 0e  CALL    $0E66
0x186B	1	POP	0x1868	0x186C	186b: a1        POP     BC
0x186C	1	MOV	0x186B	0x186D	186c: 0f        MOV     A,L
0x186D	2	STAW	0x186C	0x186F	186d: 63 2b     STAW    VV:2B
0x186F	3	ONIW	0x186D	0x1872 0x1873	186f: 45 22 04  ONIW    VV:22,$04
0x1872	1	RET	0x186F		1872: b8        RET
0x1873	2	LDAW	0x186F	0x1875	1873: 01 a2     LDAW    VV:A2
0x1875	2	STAW	0x1873	0x1877	1875: 63 26     STAW    VV:26
0x1877	3	OFFIW	0x1875	0x187A 0x187D	1877: 55 22 01  OFFIW   VV:22,$01
0x187A	3	ORIW	0x1877	0x187D	187a: 15 29 80  ORIW    VV:29,$80
0x187D	1	RET	0x1877 0x187A		187d: b8        RET
0x187E	1	DMOV	0x1856 0x1978 0x1981 0x1990	0x187F	187e: a7        DMOV    EA,HL
0x187F	3	OFFIW	0x187E	0x1882 0x1884	187f: 55 29 80  OFFIW   VV:29,$80
0x1882	2	DSLL	0x187F	0x1884	1882: 48 a4     DSLL    EA
0x1884	3	OFFIW	0x187F 0x1882	0x1887 0x1889	1884: 55 29 03  OFFIW   VV:29,$03
0x1887	2	DSLL	0x1884	0x1889	1887: 48 a4     DSLL    EA
0x1889	3	OFFIW	0x1884 0x1887	0x188C 0x188E	1889: 55 27 80  OFFIW   VV:27,$80
0x188C	2	DSLR	0x1889	0x188E	188c: 48 a0     DSLR    EA
0x188E	1	DMOV	0x1889 0x188C	0x188F	188e: b7        DMOV    HL,EA
0x188F	3	OFFI	0x188E	0x1892 0x1895	188f: 74 5e 60  OFFI    H,$60
0x1892	3	ORI	0x188F	0x1895	1892: 74 1e c0  ORI     H,$C0
0x1895	1	RET	0x188F 0x1892		1895: b8        RET
0x1896	3	OFFIW		0x1899 0x189C	1896: 55 c1 e0  OFFIW   VV:C1,$E0
0x1899	3	CALL	0x1896	0x111B 0x189C	1899: 40 1b 11  CALL    $111B
0x189C	3	CALL	0x1896 0x1899	0x105A 0x189F	189c: 40 5a 10     CALL    $105A
0x189F	3	ONIW	0x189C	0x18A2 0x18A3	189f: 45 c1 e0     ONIW    VV:C1,$E0
0x18A2	1	JR	0x189F	0x18AF	18a2: cc           JR      $18AF
0x18A3	4	LDED	0x189F	0x18A7	18a3: 70 2f 44 ee  LDED    $EE44
0x18A7	1	DMOV	0x18A3	0x18A8	18a7: a6        DMOV    EA,DE
0x18A8	3	ONIW	0x18A7	0x18AB 0x18AD	18a8: 45 a9 80  ONIW    VV:A9,$80
0x18AB	2	DON	0x18A8	0x18AD 0x18AF	18ab: 74 ce     DON     EA,DE
0x18AD	2	JRE	0x18A8 0x18AB	0x18AF 0x18CF	18ad: 4e 20     JRE     $18CF
0x18AF	3	ONIW	0x18A2 0x18AB 0x18AD	0x18B2 0x18B4	18af: 45 a9 80  ONIW    VV:A9,$80
0x18B2	2	JRE	0x18AF	0x18B4 0x18D6	18b2: 4e 22     JRE     $18D6
0x18B4	3	OFFIW	0x18AF 0x18B2	0x18B7 0x18B9	18b4: 55 24 40  OFFIW   VV:24,$40
0x18B7	2	JRE	0x18B4	0x18B9 0x18CF	18b7: 4e 16     JRE     $18CF
0x18B9	3	OFFIW	0x18B4 0x18B7	0x18BC 0x18BD	18b9: 55 22 02  OFFIW   VV:22,$02
0x18BC	1	JR	0x18B9	0x18CF	18bc: d2        JR      $18CF
0x18BD	3	OFFIW	0x18B9	0x18C0 0x18C1	18bd: 55 25 80  OFFIW   VV:25,$80
0x18C0	1	JR	0x18BD	0x18CF	18c0: ce     JR      $18CF
0x18C1	1	MOV	0x18BD	0x18C2	18c1: 1a     MOV     B,A
0x18C2	2	LDAW	0x18C1	0x18C4	18c2: 01 25  LDAW    VV:25
0x18C4	2	ANI	0x18C2	0x18C6	18c4: 07 0f  ANI     A,$0F
0x18C6	1	MOV	0x18C4	0x18C7	18c6: 1b     MOV     C,A
0x18C7	2	LDAW	0x18C6	0x18C9	18c7: 01 a9  LDAW    VV:A9
0x18C9	2	ANI	0x18C7	0x18CB	18c9: 07 0f  ANI     A,$0F
0x18CB	2	NEA	0x18C9	0x18CD 0x18CE	18cb: 60 eb     NEA     A,C
0x18CD	1	JR	0x18CB	0x18D7	18cd: c9        JR      $18D7
0x18CE	1	MOV	0x18CB	0x18CF	18ce: 0a        MOV     A,B
0x18CF	1	PUSH	0x18AD 0x18B7 0x18BC 0x18C0 0x18CE	0x18D0	18cf: b0        PUSH    VA
0x18D0	1	PUSH	0x18CF	0x18D1	18d0: b3        PUSH    HL
0x18D1	3	CALL	0x18D0	0x18D4 0x24D8	18d1: 40 d8 24  CALL    $24D8
0x18D4	1	POP	0x18D1	0x18D5	18d4: a3        POP     HL
0x18D5	1	POP	0x18D4	0x18D6	18d5: a0        POP     VA
0x18D6	1	MOV	0x18B2 0x18D5	0x18D7	18d6: 1a        MOV     B,A
0x18D7	2	LDAW	0x18CD 0x18D6	0x18D9	18d7: 01 1f     LDAW    VV:1F
0x18D9	3	EQAW	0x18D7	0x18DC 0x18DF	18d9: 74 f8 31  EQAW    VV:31
0x18DC	3	CALL	0x18D9	0x18DF 0x24D8	18dc: 40 d8 24  CALL    $24D8
0x18DF	1	MOV	0x18D9 0x18DC	0x18E0	18df: 0a        MOV     A,B
0x18E0	3	CALL	0x18DF	0x18E3 0x1A31	18e0: 40 31 1a  CALL    $1A31
0x18E3	1	MOV	0x18E0	0x18E4	18e3: 1a        MOV     B,A
0x18E4	2	LDAW	0x18E3	0x18E6	18e4: 01 25     LDAW    VV:25
0x18E6	2	ANI	0x18E4	0x18E8	18e6: 07 0f     ANI     A,$0F
0x18E8	3	ORAW	0x18E6	0x18EB	18e8: 74 98 a9  ORAW    VV:A9
0x18EB	2	STAW	0x18E8	0x18ED	18eb: 63 a9     STAW    VV:A9
0x18ED	1	MOV	0x18EB	0x18EE	18ed: 0a        MOV     A,B
0x18EE	3	OFFIW	0x18ED	0x18F1 0x18F4	18ee: 55 24 40  OFFIW   VV:24,$40
0x18F1	3	ORIW	0x18EE	0x18F4	18f1: 15 a9 20  ORIW    VV:A9,$20
0x18F4	3	OFFIW	0x18EE 0x18F1	0x18F7 0x18FA	18f4: 55 22 04  OFFIW   VV:22,$04
0x18F7	3	OFFIW	0x18F4	0x18FA 0x18FB	18f7: 55 25 10  OFFIW   VV:25,$10
0x18FA	1	JR	0x18F4 0x18F7	0x1901	18fa: c6        JR      $1901
0x18FB	3	OFFIW	0x18F7	0x18FE 0x1901	18fb: 55 87 c0  OFFIW   VV:87,$C0
0x18FE	3	ORIW	0x18FB	0x1901	18fe: 15 87 01  ORIW    VV:87,$01
0x1901	3	OFFIW	0x18FA 0x18FB 0x18FE	0x1904 0x1907	1901: 55 22 02  OFFIW   VV:22,$02
0x1904	3	ORIW	0x1901	0x1907	1904: 15 a9 40  ORIW    VV:A9,$40
0x1907	3	OFFIW	0x1901 0x1904	0x190A 0x190D	1907: 55 25 80  OFFIW   VV:25,$80
0x190A	3	ORIW	0x1907	0x190D	190a: 15 aa 01  ORIW    VV:AA,$01
0x190D	3	ONIW	0x1907 0x190A	0x1910 0x1911	190d: 45 c1 20  ONIW    VV:C1,$20
0x1910	1	JR	0x190D	0x1918	1910: c7        JR      $1918
0x1911	1	PUSH	0x190D	0x1912	1911: b0        PUSH    VA
